"It seems that there is an issue with the server's stripe configuration. In case of failure,,
Loading...,,
Location,,
Looks like someone sent you to an incomplete URL. Please ask them to look into it.,,
Master,,
Message,,
Missing Values Required,,
Mobile No,,
Month,,
Name,,
Newsletter,,
Not Allowed,,
Note,,
Offline,,
Open,,
Page {0} of {1},,
Pay,,
Pending,,
Phone,,
Please click on the following link to set your new password,,
Please select another payment method. Stripe does not support transactions in currency '{0}',,
Please specify,,
Printing,,
Priority,,
Project,,
Quarterly,,
Queued,,
Quick Entry,,
Reason,,
Refreshing,,
Rename,,
Reset,,
Review,,
Room,,
Room Type,,
Save,,
Search results for,,
Select All,,
Send,,
Sending,,
Server Error,,
Set,,
Setup,,
Setup Wizard,,
Size,,
Sr,,
Start,,
Start Time,,
Status,,
Submitted,,
Tag,,
Template,,
Thursday,,
Title,,
Total,,
Totals,,
Tuesday,,
Type,,
Update,,
User {0} is disabled,,
Users and Permissions,,
Warehouse,,
Welcome to {0},,
Year,,
Yearly,,
You,,
You can also copy-paste this link in your browser,,
and,,
{0} Name,,
{0} is required,,
ALL,,
Attach File,,
Barcode,,
Beginning with,,
Bold,,
CANCELLED,,
Calendar,,
Center,,
Clear,,
Comment,,
Comments,,
DRAFT,,
Dashboard,,
DocType,,
Download,,
EMail,,
Edit in Full Page,,
Email Inbox,,
File,,
Forward,,
Icon,,
In,,
Inbox,,
Insert New Records,,
JavaScript,,
LDAP Settings,,
Left,,
Like,,
Link,,
Logged in,,
New,,
Not Found,,
Not Like,,
Notify by Email,,
Now,,
Off,,
One of,,
Page,,
Print,,
Reference Name,,
Refresh,,
Repeat,,
Right,,
Roles HTML,,
Scheduled To Send,,
Search Results for ,,
Send Notification To,,
Success,,
Tags,,
Time,,
Updated Successfully,,
Upload,,
User ,,
Value,,
Web Link,,
Your Email Address,,
Desktop,,
Usage Info,,
Download Backups,,
Recorder,,
Role Permissions Manager,,
Translation Tool,,
Awaiting password,,
Current status,,
Download template,,
Edit in full page,,
Email Id,,
Email address,,
Ends on,,
Half-yearly,,
Hidden,,
Javascript,,
Ldap settings,,
Mobile number,,
Mx,,
No,,
Not found,,
Notes:,,
Notify by email,,
Permitted Documents For User,,
Reference Docname,,
Reference Doctype,,
Reference name,,
Roles Html,,
Row #,,
Scheduled to send,,
Select Doctype,,
Send Email for Successful backup,,
Sign up,,
Time format,,
Upload failed,,
User Id,,
Yes,,
Your email address,,
added,,
added {0},,
barcode,,
beginning with,,
blue,,
bold,,
book,,
calendar,,
certificate,,
check,,
clear,,
comment,,
comments,,
created,,
danger,,
dashboard,,
download,,
edit,,
email inbox,,
file,,
filter,,
flag,,
font,,
forward,,
green,,
home,,
icon,,
inbox,,
like,,
link,,
list,,
lock,,
logged in,,
message,,
module,,
move,,
music,,
new,,
now,,
off,,
one of,,
orange,,
page,,
print,,
purple,,
random,,
red,,
refresh,,
remove,,
response,,
search,,
share,,
stop,,
success,,
tag,,
tags,,
tasks,,
time,,
trash,,
upload,,
user,,
value,,
web link,,
yellow,,
Not permitted,,
Add Chart to Dashboard,,
Add to Dashboard,,
Google Translation,,
Important,,
No Filters Set,,
No Records Created,,
Please Set Chart,,
Please create chart first,,
Report has no data","Серверийн зурвасын тохиргоонд асуудал гарсан бололтой. Амжилтгүй болсон тохиолдолд,
Ачааж байна...,,
Байршил,,
Хэн нэгэн таныг дутуу URL руу илгээсэн бололтой. Үүнийг шалгаж үзэхийг тэднээс хүснэ үү.,,
Багш,,
Захиа,,
Дутуу утгууд шаардлагатай,,
Гар утасны дугаар,,
Сар,,
Нэр,,
Мэдээллийн хуудас,,
Зөвшөөрөгдөөгүй,,
Анхаар,,
Офлайн,,
Нээлттэй,,
{1}-н {0} хуудас,,
Төлбөр,,
Хүлээгдэж байна,,
утас,,
Дараах холбоос дээр дарж шинэ нууц үгээ тохируулна уу,
Өөр төлбөрийн хэрэгсэл сонгоно уу. Stripe нь '{0}' валютаар гүйлгээ хийхийг дэмждэггүй,
Тодорхойлно уу,,
Хэвлэх,,
Тэргүүлэх,,
Төсөл,,
Улирал бүр,,
Дараалалд орсон,,
Түргэн нэвтрэх,,
Шалтгаан,,
Сэргээх,,
Нэр солих,,
Дахин тохируулах,,
Шүүмж,,
Өрөө,,
Өрөөний төрөл,,
Хадгалах,,
Хайлтын үр дүн,,
Бүгдийг сонгох,,
Илгээх,,
Илгээх,,
Серверийн алдаа,,
Set,,
Тохируулах,,
Тохиргооны мастер,,
Хэмжээ,,
Эрхэм,,
Эхлэх,,
Эхлэх цаг,,
Статус,,
Илгээсэн,,
Шошго,,
Загвар,,
Пүрэв,,
Гарчиг,,
Нийт,,
Нийт дүн,,
Мягмар,,
Төрөл,,
Шинэчлэх,,
Хэрэглэгч {0} идэвхгүй байна,,
Хэрэглэгчид ба зөвшөөрөл,
Агуулах,,
{0}-д тавтай морил,,
Он,,
Жил бүр,,
Та,,
Та мөн энэ холбоосыг хөтөч дээрээ хуулж буулгаж болно,,
болон,,
{0} Нэр,,
{0} шаардлагатай,,
БҮГД,,
Файл хавсаргах,,
Бар код,,
-ээс эхлэн,,
Зоригтой,,
ЦУЦЛАСАН,,
Хуанли,,
төв,,
Тодорхой,,
Сэтгэгдэл,,
Сэтгэгдэл,,
Төсөл,,
Хяналтын самбар,,
DocType,,
Татаж авах,,
Имэйл,,
Бүтэн хуудсанд засварлах,,
Имэйл хайрцаг,,
Файл,,
Урагшаа,,
Дүрс,,
онд,,
Ирсэн имэйл,,
Шинэ бичлэг оруулах,,
JavaScript,,
LDAP тохиргоо,,
Зүүн,,
гэх мэт,
Холбоос,,
Нэвтэрсэн,,
Шинэ,,
Олдсонгүй,,
Тийм биш,,
Имэйлээр мэдэгдэх,,
Одоо,,
Унтраах,,
Нэг нь,,
Хуудас,,
Хэвлэх,,
Лавлах нэр,,
Сэргээх,,
Дахин,,
Зөв,,
HTML үүрэг,,
Илгээх хуваарьтай,,
Хайлтын үр дүн ,,
Мэдэгдэл илгээх,,
Амжилт,,
Шошго,,
Цаг хугацаа,
Амжилттай шинэчлэгдсэн,,
Байршуулах,,
Хэрэглэгч,,
Үнэ цэнэ,,
Вэб холбоос,,
Таны и-мэйл хаяг,,
Ширээний компьютер,,
Хэрэглээний мэдээлэл,,
Нөөцлөлтүүдийг татаж авах,,
Дуу хураагуур,,
Зөвшөөрлийн менежер, үүрэг,
Орчуулгын хэрэгсэл,,
Нууц үг хүлээж байна,
Одоогийн байдал,,
Загвар татаж авах,,
Бүтэн хуудсанд засварлах,,
Имэйл ID,,
Имэйл хаяг,,
Дуусна,,
Хагас жил тутам,
Нуугдсан,,
Javascript,,
Ldap тохиргоо,,
Гар утасны дугаар,,
Mx,,
Үгүй,,
Олдсонгүй,,
Тэмдэглэл:,,
Имэйлээр мэдэгдэх,,
Хэрэглэгчдэд зориулсан зөвшөөрөгдсөн баримт бичиг,,
Лавлагаа баримт бичгийн нэр,,
Лавлагаа баримт бичгийн төрөл,,
Лавлах нэр,,
Үүрэг Html,,
Мөр #,,
Илгээх хуваарьтай,,
Docttype сонгох,,
Амжилттай нөөцлөхийн тулд имэйл илгээх,,
Бүртгүүлэх,,
Цагийн формат,,
Байршуулж чадсангүй,,
Хэрэглэгчийн ID,,
Тийм ээ,
Таны имэйл хаяг,,
нэмсэн,,
нэмсэн {0},,
бар код,,
-ээр эхэлж,,
цэнхэр,,
зоригтой,,
ном,,
хуанли,,
гэрчилгээ,,
шалгах,,
тодорхой,,
сэтгэгдэл,,
сэтгэгдэл,,
бий болгосон,,
аюул,,
хяналтын самбар,,
татаж авах,,
засварлах,,
имэйл хайрцаг,,
файл,,
шүүлтүүр,,
туг,,
фонт,,
урагшаа,,
ногоон,,
гэр,,
дүрс,,
ирсэн имэйл,,
гэх мэт,,
холбоос,,
жагсаалт,,
цоож,,
нэвтэрсэн,,
Захиа,,
модуль,,
хөдлөх,,
хөгжим,,
шинэ,,
одоо,,
унтраах,,
нэг нь,,
жүрж,,
хуудас,,
хэвлэх,,
нил ягаан,,
Санамсаргүй,,
улаан,,
сэргээх,,
устгах,,
хариу,,
хайх,,
хуваалцах,,
Зогс,,
амжилт,,
шошго,,
шошго,,
даалгавар,,
цаг,,
хогийн сав,,
байршуулах,,
хэрэглэгч,,
үнэ цэнэ,,
вэб холбоос,,
шар,,
Зөвшөөрөгдөөгүй,,
Хяналтын самбарт диаграм нэмэх,,
Хяналтын самбарт нэмэх,,
Google орчуулга,,
Чухал,,
Шүүлтүүр тохируулаагүй,,
Бичлэг үүсгээгүй,,
График тохируулна уу,,
Эхлээд график үүсгэнэ үү,
Тайланд өгөгдөл байхгүй байна",
Select Dashboard,Хяналтын самбарыг сонгоно уу,
Y Field,Y талбар,
You need to be in developer mode to edit this document,Та энэ баримт бичгийг засахын тулд хөгжүүлэгчийн горимд байх шаардлагатай,
Cards,Картууд,
Community Contribution,Олон нийтийн хувь нэмэр,
Count Filter,Тоолох шүүлтүүр,
Dashboard Chart Field,Хяналтын самбарын диаграмын талбар,
Desk Card,Ширээний карт,
Desk Chart,Ширээний график,
Desk Page,Ширээний хуудас,
Desk Shortcut,Ширээний товчлол,
Developer Mode Only,Зөвхөн хөгжүүлэгчийн горим,
Disable User Customization,Хэрэглэгчийн тохируулгыг идэвхгүй болгох,
For example: {} Open,Жишээ нь: {} Нээлттэй,
Link Cards,Холболтын картууд,
Link To,Холбоос,
Onboarding,Нэвтрэх,
Percentage,Хувь,
Pie,At,
Pin To Bottom,Доод руу бэхлэх,
Pin To Top,Дээд талд бэхлэх,
Restrict to Domain,Домэйныг хязгаарлах,
Shortcuts,Товчлолууд,
X Field,X талбар,
Y Axis,Y тэнхлэг,
workspace,ажлын талбар,
Setup > User,Тохиргоо > Хэрэглэгч,
Setup > Customize Form,Тохиргоо > Маягтыг өөрчлөх,
Setup > User Permissions,Тохиргоо > Хэрэглэгчийн зөвшөөрөл,
"Error connecting to QZ Tray Application...<br><br> You need to have QZ Tray application installed and running,,
No email account associated with the User. Please add an account under User > Email Inbox.,,
For comparison","QZ Tray програмтай холбогдоход алдаа гарлаа...<br><br> Та QZ Tray програмыг суулгаж ажиллуулсан байх шаардлагатай.
Хэрэглэгчтэй холбоотой имэйл хаяг байхгүй. Хэрэглэгч > Имэйл хайрцагны доор бүртгэл нэмнэ үү.,,
Харьцуулбал",
No default Address Template found. Please create a new one from Setup > Printing and Branding > Address Template.,Өгөгдмөл хаягийн загвар олдсонгүй. Setup > Printing and Branding > Address Template хэсгээс шинээр үүсгэнэ үү.,
Please setup default Email Account from Setup > Email > Email Account,Тохиргоо > Имэйл > Имэйл бүртгэл хэсгээс өгөгдмөл Имэйл бүртгэлээ тохируулна уу,
Email Account not setup. Please create a new Email Account from Setup > Email > Email Account,Имэйл бүртгэлийг тохируулаагүй байна. Тохиргоо > Имэйл > Имэйл бүртгэл хэсгээс шинэ имэйл бүртгэл үүсгэнэ үү,
Attach file,Файл хавсаргах,
Contribution Status,Оруулсан хувь нэмэр,
Contribution Document Name,Хувь нэмэр оруулах баримт бичгийн нэр,
Extends,Сунгадаг,
Extends Another Page,Өөр хуудас сунгана,
Please select target language for translation,Орчуулахын тулд зорилтот хэлээ сонгоно уу,
Select Language,Хэл сонгох,
Confirm Translations,Орчуулгыг баталгаажуулна уу,
Contributed Translations,Хувь нэмэр оруулсан орчуулгууд,
Show Tags,Шошго харуулах,
Do not have permission to access {0} bucket.,{0} хувин руу хандах зөвшөөрөл байхгүй байна.,
Allow document creation via Email,Имэйлээр баримт бичиг үүсгэхийг зөвшөөрөх,
Sender Field,Илгээгчийн талбар,
Logout All Sessions on Password Reset,Нууц үг шинэчлэх үед бүх сессээс гарна уу,
Logout From All Devices After Changing Password,Нууц үгээ сольсны дараа бүх төхөөрөмжөөс гарна уу,
Send Notifications For Documents Followed By Me,Миний дагаж мөрдсөн бичиг баримтын талаар мэдэгдэл илгээх,
Send Notifications For Email Threads,Имэйлийн хэлхээсийн мэдэгдэл илгээх,
Bypass Restricted IP Address Check If Two Factor Auth Enabled,Хоёр хүчин зүйлийн баталгаажуулалтыг идэвхжүүлсэн бол хязгаартай IP хаягийг шалгана уу,
Reset LDAP Password,LDAP нууц үгийг дахин тохируулах,
Confirm New Password,Шинэ нууц үг баталгаажуулах,
Logout All Sessions,Бүх сешнүүдээс гарах,
